City,Place Type,Name,PlaceID,Address,Rating,Author,Review
Colombo,cafe,BOO Cafe,ChIJ0_HVHMNb4joR1H_LRbTPVkw,"No. 237 Galle Rd, Colombo",4.4,Karthik Balachandrarajan,This is a small restaurant situated on the 7th + 8th floor of Eurolanka Hotel. You can book this for your personal parties and order a buffet of your choice. They are very accommodative. BYOB available as well or you can ask them to provide your choice. Nice place with sea view.
Colombo,cafe,BOO Cafe,ChIJ0_HVHMNb4joR1H_LRbTPVkw,"No. 237 Galle Rd, Colombo",4.4,Chrishatheya Victor,Can’t find this place as the google map shows. After reached the place only we get to know the cafe is closed and the contact number is also not working.
Colombo,cafe,BOO Cafe,ChIJ0_HVHMNb4joR1H_LRbTPVkw,"No. 237 Galle Rd, Colombo",4.4,Sanka R Nanayakkara,Good place for breakfast and lunch but takes  much time to prepare n pack food
Colombo,cafe,Izabelle Gallery Cafe,ChIJzzUtXO1b4joR8j0xQIe4EWU,"t31, nivasipura , ekala , jaela ekala",5,Gene Zilva (Expect the unexpected),"They only do Uber , pick-me and pick ups. You can pre order Home made Tiramisu ( signature dish )
Home made Burgers, Multi seeded bagel’s , Christmas cake’s and etc."
Colombo,cafe,Izabelle Gallery Cafe,ChIJzzUtXO1b4joR8j0xQIe4EWU,"t31, nivasipura , ekala , jaela ekala",5,Nuwan Karunaratne,"Nice and cosy. Yummy food, Fab dessert!!!"
Colombo,cafe,Izabelle Gallery Cafe,ChIJzzUtXO1b4joR8j0xQIe4EWU,"t31, nivasipura , ekala , jaela ekala",5,rumashi dissanayake,"Absolutely Amazing! Super friendly, sweet and warm staff. Heavenly Cheesecake and Cookies. Cosy and Eco friendly. Very peaceful, and absolutely blissful.
Can't wait to go again!
Its a must!"
Colombo,cafe,Izabelle Gallery Cafe,ChIJzzUtXO1b4joR8j0xQIe4EWU,"t31, nivasipura , ekala , jaela ekala",5,Tithira Hiranjith Perera,"Simple 3 storie cafe with open ventilated space. Nice staff. And decent menu. One of the owners is an artist and other is a fitness instructor. You can get professional opinion on your diet and exercises!

On top of that these two are Brazilian Jiu Jitsu practitioners. So make sure that you pay your bills! :)"
Colombo,cafe,Izabelle Gallery Cafe,ChIJzzUtXO1b4joR8j0xQIe4EWU,"t31, nivasipura , ekala , jaela ekala",5,RAHUL RAMAKRISHNAN,Amazing food! Amazing ambience! Amazing two souls running the place. My go to place wether it’s to chill and work or have a good time with your loved ones. Their Tiramisu is THE bomb.
Colombo,cafe,The German Bakery,ChIJB8wz1Cpa4joRBPPuJch7eLs,"461 Thimbirigasyaya Rd, Colombo",4.5,Vimukthi Vithanage,"The German Bakery on Thimbirigasyaya Road has quickly become my favorite spot in Colombo, and for good reason. From the moment you step inside, you're welcomed by a calm and relaxing atmosphere that immediately puts you at ease. The serene environment, coupled with the bakery's warm, inviting decor, makes it the perfect place to unwind, whether you're stopping by for a quick coffee or settling in for a leisurely meal.

One of the standout aspects of The German Bakery is the incredibly supportive staff. They're always ready to help with a smile, ensuring that your experience is nothing short of excellent. Their attentive service is consistent, making you feel valued as a customer every time you visit. Whether you have a special request or just need some recommendations, they go out of their way to ensure you're satisfied.

Speaking of satisfaction, the food here is absolutely top-notch. Every dish is prepared with care, and you can taste the quality in every bite. From hearty breakfast options to delicious lunch plates, there's something on the menu for everyone. The food is not only excellent in taste but also presented beautifully, adding to the overall dining experience. And then there's the bread—truly some of the finest you’ll find in Colombo. Freshly baked and bursting with flavor, it’s a must-try.

The coffee at The German Bakery deserves a special mention. It's hands down some of the best coffee I've had in the city. The rich, smooth taste makes it the perfect companion to their delicious pastries or a slice of their delectable cakes. If you're a coffee lover, this place is a paradise. And with a variety of options to choose from, there's always something new to try.

Overall, The German Bakery has everything you could ask for in a café: a peaceful ambiance, exceptional service, fantastic food, and, of course, amazing coffee. Whether you're here for a quick bite, a leisurely meal, or just to relax with a cup of coffee, it's a place that never disappoints. It has quickly become my go-to spot, and I highly recommend it to anyone looking for a great dining experience in Colombo."
Colombo,cafe,The German Bakery,ChIJB8wz1Cpa4joRBPPuJch7eLs,"461 Thimbirigasyaya Rd, Colombo",4.5,Marija Morkunaite,Lovely place for tasty morning breakfast and coffee. Waiter gave us takeaway present since this was the first time we ate here. :)
Colombo,cafe,The German Bakery,ChIJB8wz1Cpa4joRBPPuJch7eLs,"461 Thimbirigasyaya Rd, Colombo",4.5,chathuranga biyagama,Favourite place for quiet breakfast and coffee evenings. The staff is so friendly and the small location gives homely feeling. Recommend this place for best breakfast and lunches.
Colombo,cafe,The German Bakery,ChIJB8wz1Cpa4joRBPPuJch7eLs,"461 Thimbirigasyaya Rd, Colombo",4.5,Sarah Sen,"Cozy little place. The food was delicious. This is something rare coming from me because I'm very specific with taste. The food was unexpectedly great. Although the indoor space is rather limited and gets rather noisy if a few groups are simultaneously there, it's probably calm cozy place in non-rush hours. The staff is friendly and efficient too."
Colombo,cafe,The German Bakery,ChIJB8wz1Cpa4joRBPPuJch7eLs,"461 Thimbirigasyaya Rd, Colombo",4.5,Azim Musthag,"An awesome neighborhood cafe. We visited this place quite frequently while staying in the area. The menu is small but everything is well prepared. From the breakfast options to the meals. All bakery items are made fresh and they do good coffee too. They have homemade bread, cake and preservatives for sale. The staff are great too."
Colombo,cafe,Cafe choozeez,ChIJN1P4aJ5b4joR_6rBSRQ-1Os,"12 Stanley Tilakaratne Mawatha, Nugegoda",4.5,May R,Ordered via ubereats. The sweet waffles were tasty and its good enough for a snack but mine arrived quite a bit too soggy. The burger was good in taste and size for the price.
Colombo,cafe,Cafe choozeez,ChIJN1P4aJ5b4joR_6rBSRQ-1Os,"12 Stanley Tilakaratne Mawatha, Nugegoda",4.5,Chamil Premasiri,
Colombo,cafe,Neth Cafe,ChIJ8yFyhRP74joRpZhdeZ7GXms,"No: 7A Dharmarathna Mawatha, Gampaha",4.4,lahiru hansaka,"Nice place, reasonable prices and delicious foods. Good customer service. ❤"
Colombo,cafe,Neth Cafe,ChIJ8yFyhRP74joRpZhdeZ7GXms,"No: 7A Dharmarathna Mawatha, Gampaha",4.4,Kalum Prasa,"place is good 👍
best Location 👍
Good parking 👍
Very clean place 🍟️👍"
Colombo,cafe,Neth Cafe,ChIJ8yFyhRP74joRpZhdeZ7GXms,"No: 7A Dharmarathna Mawatha, Gampaha",4.4,Sanjeewa Perera,One of the good place for refreshment around gampaha. Good service and good food.
Colombo,cafe,Neth Cafe,ChIJ8yFyhRP74joRpZhdeZ7GXms,"No: 7A Dharmarathna Mawatha, Gampaha",4.4,Sri Lanka,"Superb place for Dine in experience.

Good space
Helpful staff.
Quality foods.

Really satisfied with their service. I think owner ( who worked on cashier counter) managed well.

If my friends or relatives come from outside of gampaha, I select this place for meals ."
Colombo,cafe,Neth Cafe,ChIJ8yFyhRP74joRpZhdeZ7GXms,"No: 7A Dharmarathna Mawatha, Gampaha",4.4,Nadusha Jayakody,Really good customer service and reasonable prices. Delicious foods. Quick service. Recommended
Colombo,cafe,The Garden - Fusion Cafe,ChIJcdVcuXtb4joR5tQ9uBODyaw,"226 Nawala Rd, Sri Jayawardenepura Kotte",4.4,Sasindu Prasad,"We visited the restaurant and tried the Nasi Goreng (Indonesian) and Chopsuey Fried Rice, along with Blue Hawaiian mocktail and lemon mint. ♥️ The food was good, with a fine taste, and the presentation was impressive. The ambiance is pleasant, and the staff is friendly. However, we wouldn't recommend the Blue Hawaiian mocktail as it was mostly ice 😅. Aside from that, the remaining food and drinks were enjoyable! 🍀"
Colombo,cafe,The Garden - Fusion Cafe,ChIJcdVcuXtb4joR5tQ9uBODyaw,"226 Nawala Rd, Sri Jayawardenepura Kotte",4.4,Vichithra Jayasekera,"We used to visit the place from the beginning. But recently the chef or the budget have changed and in-house food (though it looks nice) tastes horrible.

But, the atmosphere is really good, with good service from the staff.

DO NOT recommend any in-house food but a coffee and or any sweet item would let you enjoy a clean, peaceful, friendly service near Nawala."
Colombo,cafe,The Garden - Fusion Cafe,ChIJcdVcuXtb4joR5tQ9uBODyaw,"226 Nawala Rd, Sri Jayawardenepura Kotte",4.4,Shivani Fernandez,"I  visited the Garden Fushion Cafe twice this week. Once with my family and then with some of my friends. The atmosphere and ambience is great which makes it an excellent place to hangout. The service staff are friendly and supportive. The food is below average, limited selection and some are overly priced. On both occasions, all of us found the dishes too salty. Maybe the place is more apt for a quick snack, chit chat and a drink. We will return for the ambience but definitely not for the food!"
Colombo,cafe,The Garden - Fusion Cafe,ChIJcdVcuXtb4joR5tQ9uBODyaw,"226 Nawala Rd, Sri Jayawardenepura Kotte",4.4,Jeevan Sukumaran,"Lovely place, both outside and inside. Recently went there for dinner and everything was great. The food was very reasonably priced with good portions. The steak fries were exceptionally good and unlike many other places, it was a fairly good portion that came with the burger. The waiters were attentive and friendly. Ambience was great. Thoroughly recommended."
Colombo,cafe,The Garden - Fusion Cafe,ChIJcdVcuXtb4joR5tQ9uBODyaw,"226 Nawala Rd, Sri Jayawardenepura Kotte",4.4,Rimshan Rizvi,We tried yet another Cafe down Nawala Road. We found this place very aesthetic and Instagram friendly. The food was delicious and comes in reasonable portion sizes.
Colombo,cafe,The Food Cult Restaurant & Coffee House,ChIJzY2CL0334joRQshICN3Uenw,"610D Negombo Rd, Wattala",4.5,TD,"Ordered chicken fried rice via Uber Eats, and it was delivered after about an hour, as we were located in Kadawatha. The dish arrived hot and fresh, packed neatly to preserve the heat. The portion size was generous, and the rice was delicious. However, it would have been even better with more spices and some gravy. The omelette was a bit small as well."
Colombo,cafe,The Food Cult Restaurant & Coffee House,ChIJzY2CL0334joRQshICN3Uenw,"610D Negombo Rd, Wattala",4.5,Amila Mahawasala,"I had my 40th birthday celebration at The Food Cult, and it was amazing! The venue and ambiance were perfect, and the food was delicious. Malith and his team provided exceptional service, ensuring that everything ran smoothly and all guests were well looked after. I highly recommend The Food Cult for anyone looking for a great venue, tasty food, and outstanding service!"
Colombo,cafe,The Food Cult Restaurant & Coffee House,ChIJzY2CL0334joRQshICN3Uenw,"610D Negombo Rd, Wattala",4.5,K.A Kalani,"Food cults is the best restaurant in the area. They NEVER disappoint. Their food is inventive with flavor combinations I would never envision but are always phenomenal. Top that with excellent service and you have a dining experience you will want to repeat again and again.
This restaurant has such a cozy and charming atmosphere! From the moment you walk in, you feel right at home. The warm lighting and comfortable seating make it an ideal place for a relaxed meal.”

the staff is notably friendly and very welcoming.

Highly recommend"
Colombo,cafe,The Food Cult Restaurant & Coffee House,ChIJzY2CL0334joRQshICN3Uenw,"610D Negombo Rd, Wattala",4.5,UN SA,The art work over there are super amazing!! And the pizza was soo amazing got the chance to have half and half veggie supreme and kochchi chicken !! And the pizza was thin crust. And super tasty though they took longer time period to give us to taste and it’s worth for waiting too!!! We ordered lime and mint mojito as well as karak tea which is similar to masala tea. Those are amazing and also we tried the sweet potato fries and the portion size was huge and it was ok.
Colombo,cafe,The Food Cult Restaurant & Coffee House,ChIJzY2CL0334joRQshICN3Uenw,"610D Negombo Rd, Wattala",4.5,Gihan Dhananjaya,"I recently stumbled upon this place and it was an absolute delight! The food is incredibly flavorful, offering a wide variety of options. I highly recommend trying their wood-fired pizzas, especially the Kochchi Chicken and Ceylon Black Pork. It's great to see that Wattala now has a decent Sheesha lounge with a BYOB option to enjoy and relax."
Colombo,cafe,Rovenro Cafe,ChIJV2ttximp4zoRfuGUKGnG_uk,"200 Rathnapura Rd, Horana",4.6,Chanaka Rathnayake,A cozy cafe with good food freshly made. Their butter cookies are delicious. Sadly cash only
Colombo,cafe,Rovenro Cafe,ChIJV2ttximp4zoRfuGUKGnG_uk,"200 Rathnapura Rd, Horana",4.6,Dilini Chathurika Wijerathne.,"Nice place to spend a little time having a snack and chill. Expensive but worth it in tasting as those are fresh as just made. Hot and free food items served with excellent customer service and special care.
The signature dish is nothing but the cardamom tea which is very tasty and has its unique identity anyone would love to experience.
I have already visited twice and hope to taste the cardamom tea again and again....."
Colombo,cafe,Rovenro Cafe,ChIJV2ttximp4zoRfuGUKGnG_uk,"200 Rathnapura Rd, Horana",4.6,Chathura Abhimana,Rovenro is a great place for family dining. Drinks and foods are delicious and the service is also admirable.😍
Colombo,cafe,Rovenro Cafe,ChIJV2ttximp4zoRfuGUKGnG_uk,"200 Rathnapura Rd, Horana",4.6,UDilshan Arts,"Good restaurant with great ambiance and friendly staff. The menu offered a wide variety of delicious options, including perfectly cooked rice, crispy short eats, juicy burgers, and divine milkshakes. Highly recommended for any occasion!"
Colombo,cafe,Rovenro Cafe,ChIJV2ttximp4zoRfuGUKGnG_uk,"200 Rathnapura Rd, Horana",4.6,wanderer darra,Food was above average. But not the best…
Colombo,cafe,Salt & Sugar,ChIJeXxbgVtX4joRNpqjYec2G-g,"4, 18, Gonawala",4.2,Nuwan Gunarathne,Nice calm place to have your meals. They have a great set of dishes at reasonable prices. Atmosphere inside is great and cool. Food is delicious and came fast. Staff is supportive. Toilet were really clean. There is parking nearby.
